id,ticker_symbol,timestamp,ohlc_1sec_open,ohlc_1sec_high,ohlc_1sec_low,ohlc_1sec_close,ohlc_1sec_volume,ohlc_1sec_tick_count,composite_score,news_score_cached,technical_score_cached,source,created_at
65937,QLD,2025-11-26 14:35:53+00:00,70.4800,70.4875,70.4800,70.4800,149950,62,18.496917593883094,21.8281422374737,0.02438998645007534,eodhd_ws,2025-11-26 14:35:55.004198+00:00
65938,QLD,2025-11-26 14:35:54+00:00,70.4800,70.4800,70.4700,70.4750,480450,206,18.49637200146487,21.81420860667878,0.06255359604667823,eodhd_ws,2025-11-26 14:35:56.004708+00:00
65939,QLD,2025-11-26 14:35:55+00:00,70.4738,70.4878,70.4700,70.4800,382700,171,18.505986141427336,21.80028387018485,0.16842207194492453,eodhd_ws,2025-11-26 14:35:57.004098+00:00
65940,QLD,2025-11-26 14:35:56+00:00,70.4801,70.4875,70.4800,70.4800,278150,121,18.505986141427336,21.80028387018485,0.16842207194492453,eodhd_ws,2025-11-26 14:35:58.003548+00:00
65941,QLD,2025-11-26 14:35:57+00:00,70.4800,70.4853,70.4800,70.4800,206900,89,18.03457765096408,21.78636802231438,-2.932553654198708,eodhd_ws,2025-11-26 14:35:59.004069+00:00
65942,QLD,2025-11-26 14:35:58+00:00,70.4800,70.4998,70.4800,70.4900,370050,172,17.668916492800857,21.77246105739347,-5.328573813857488,eodhd_ws,2025-11-26 14:36:00.010970+00:00
65943,QLD,2025-11-26 14:35:59+00:00,70.4900,70.4994,70.4900,70.4900,365650,171,18.139625705500293,21.758562969751836,-2.1488181329363365,eodhd_ws,2025-11-26 14:36:01.004111+00:00
65944,QLD,2025-11-26 14:36:00+00:00,70.4900,70.5000,70.4800,70.4800,328200,166,17.763242743945543,21.74467375372281,-4.61637022854759,eodhd_ws,2025-11-26 14:36:02.005154+00:00
65945,QLD,2025-11-26 14:36:01+00:00,70.4800,70.4875,70.4500,70.4500,513850,252,17.454499197313936,21.730793403643354,-6.633019489186593,eodhd_ws,2025-11-26 14:36:03.004119+00:00
65946,QLD,2025-11-26 14:36:02+00:00,70.4500,70.4699,70.4500,70.4512,487700,208,17.199931508204614,21.71692191385403,-8.288522947214098,eodhd_ws,2025-11-26 14:36:05.007447+00:00
65947,QLD,2025-11-26 14:36:03+00:00,70.4506,70.4700,70.4500,70.4700,659800,257,16.995096174600157,21.70305927869902,-9.612503932445481,eodhd_ws,2025-11-26 14:36:06.004039+00:00
65948,QLD,2025-11-26 14:36:04+00:00,70.4700,70.4700,70.4500,70.4600,325200,138,16.828275611785237,21.689205492526117,-10.68307965935955,eodhd_ws,2025-11-26 14:36:07.003209+00:00
65949,QLD,2025-11-26 14:36:05+00:00,70.4600,70.4700,70.4503,70.4700,413800,150,16.682441213812012,21.675360549686722,-11.613774150662868,eodhd_ws,2025-11-26 14:36:08.003451+00:00
65950,QLD,2025-11-26 14:36:06+00:00,70.4700,70.4994,70.4700,70.4900,311050,143,16.569213956683303,21.66152444453584,-12.32711421606829,eodhd_ws,2025-11-26 14:36:09.006187+00:00
65951,QLD,2025-11-26 14:36:07+00:00,70.4900,70.4999,70.4900,70.4999,282600,141,16.472582193897786,21.64769717143208,-12.929844148660436,eodhd_ws,2025-11-26 14:36:10.004017+00:00
65952,QLD,2025-11-26 14:36:08+00:00,70.4999,70.5000,70.4900,70.4900,337200,156,16.472582193897786,21.64769717143208,-12.929844148660436,eodhd_ws,2025-11-26 14:36:10.013426+00:00
65953,QLD,2025-11-26 14:36:09+00:00,70.4900,70.5000,70.4900,70.5000,273900,119,16.362490838122856,21.63387872473765,-13.622331180410026,eodhd_ws,2025-11-26 14:36:11.004526+00:00
65954,QLD,2025-11-26 14:36:10+00:00,70.5000,70.5100,70.5000,70.5100,298800,164,16.279495767634426,21.62006909881836,-14.134202772575026,eodhd_ws,2025-11-26 14:36:12.003919+00:00
65955,QLD,2025-11-26 14:36:11+00:00,70.5100,70.5200,70.5100,70.5200,184850,96,16.218248320597535,21.606268288043616,-14.50111665383007,eodhd_ws,2025-11-26 14:36:13.003508+00:00
65956,QLD,2025-11-26 14:36:12+00:00,70.5150,70.5299,70.5102,70.5200,269900,130,16.17098497339085,21.592476286786415,-14.774829631436354,eodhd_ws,2025-11-26 14:36:14.006939+00:00
65957,QLD,2025-11-26 14:36:13+00:00,70.5200,70.5300,70.5200,70.5300,251350,125,16.135284663724995,21.57869308942335,-14.971482103786201,eodhd_ws,2025-11-26 14:36:15.005837+00:00
65958,QLD,2025-11-26 14:36:14+00:00,70.5300,70.5398,70.5300,70.5300,295100,140,16.105298249175387,21.5649186903346,-15.13006833685067,eodhd_ws,2025-11-26 14:36:16.006028+00:00
65959,QLD,2025-11-26 14:36:15+00:00,70.5300,70.5300,70.4900,70.4975,576600,254,16.080330119893137,21.551153083903937,-15.25522571277369,eodhd_ws,2025-11-26 14:36:17.010108+00:00
65960,QLD,2025-11-26 14:36:16+00:00,70.4997,70.5000,70.4903,70.4925,529500,184,16.05292888003242,21.537396264518712,-15.396630187022785,eodhd_ws,2025-11-26 14:36:18.006926+00:00
65961,QLD,2025-11-26 14:36:17+00:00,70.4912,70.5100,70.4900,70.5000,303050,127,16.036284887515727,21.52364822656986,-15.466346023287526,eodhd_ws,2025-11-26 14:36:19.003342+00:00
65962,QLD,2025-11-26 14:36:18+00:00,70.5000,70.5000,70.4725,70.4862,534750,213,16.01490786786586,21.509908964451903,-15.567641701266101,eodhd_ws,2025-11-26 14:36:20.003632+00:00
65963,QLD,2025-11-26 14:36:19+00:00,70.4831,70.4997,70.4800,70.4953,279350,128,15.990376620659116,21.496178472562928,-15.689991873644123,eodhd_ws,2025-11-26 14:36:21.008350+00:00
65964,QLD,2025-11-26 14:36:20+00:00,70.4913,70.4994,70.4800,70.4800,263900,123,15.975906425035067,21.48245674530461,-15.745294662696168,eodhd_ws,2025-11-26 14:36:22.005231+00:00
65965,QLD,2025-11-26 14:36:21+00:00,70.4800,70.4800,70.4700,70.4738,301500,125,15.957160543018452,21.468743777082192,-15.829128304806353,eodhd_ws,2025-11-26 14:36:23.003433+00:00
65966,QLD,2025-11-26 14:36:22+00:00,70.4709,70.4709,70.4600,70.4600,484500,232,15.94694029244754,21.45503956230449,-15.856150664279312,eodhd_ws,2025-11-26 14:36:24.005071+00:00
65967,QLD,2025-11-26 14:36:23+00:00,70.4600,70.4600,70.4500,70.4595,156250,79,15.91844823137629,21.441344095383887,-16.00501133732584,eodhd_ws,2025-11-26 14:36:25.004958+00:00
65968,QLD,2025-11-26 14:36:24+00:00,70.4524,70.4600,70.4400,70.4600,299950,150,15.888871157209431,21.427657370736334,-16.161131657828914,eodhd_ws,2025-11-26 14:36:26.004266+00:00
65969,QLD,2025-11-26 14:36:25+00:00,70.4600,70.4698,70.4500,70.4687,511700,213,16.345201661885664,21.41397938278135,-13.07789432945574,eodhd_ws,2025-11-26 14:36:27.004509+00:00
65970,QLD,2025-11-26 14:36:26+00:00,70.4694,70.4697,70.4400,70.4600,538600,243,16.686693796112174,21.400310125942006,-10.760272330760992,eodhd_ws,2025-11-26 14:36:28.003409+00:00
65971,QLD,2025-11-26 14:36:27+00:00,70.4600,70.4675,70.4500,70.4675,266900,110,16.958661196871866,21.386649594644947,-8.906174731805194,eodhd_ws,2025-11-26 14:36:29.007006+00:00
65972,QLD,2025-11-26 14:36:28+00:00,70.4688,70.4699,70.4600,70.4600,286450,156,17.175073441550616,21.372997783320365,-7.422470999973117,eodhd_ws,2025-11-26 14:36:30.007062+00:00
65973,QLD,2025-11-26 14:36:29+00:00,70.4600,70.4800,70.4600,70.4600,478150,197,17.34053710402536,21.359354686402014,-6.278450626053107,eodhd_ws,2025-11-26 14:36:31.003624+00:00
65974,QLD,2025-11-26 14:36:30+00:00,70.4600,70.4600,70.4500,70.4500,495750,258,17.471684074262093,21.345720298327194,-5.3632343269171,eodhd_ws,2025-11-26 14:36:32.009638+00:00
65975,QLD,2025-11-26 14:36:31+00:00,70.4500,70.4500,70.4400,70.4400,362250,185,17.588140805845804,21.332094613536764,-4.545979061987719,eodhd_ws,2025-11-26 14:36:33.003819+00:00
65976,QLD,2025-11-26 14:36:32+00:00,70.4400,70.4788,70.4400,70.4700,606500,290,17.69916613182436,21.318477626475126,-3.7649592609457656,eodhd_ws,2025-11-26 14:36:34.006491+00:00
65977,QLD,2025-11-26 14:36:33+00:00,70.4700,70.4700,70.4538,70.4598,393850,138,17.78127193867327,21.304869331590226,-3.1767623306316373,eodhd_ws,2025-11-26 14:36:35.003764+00:00
65978,QLD,2025-11-26 14:36:34+00:00,70.4599,70.4600,70.4533,70.4600,244050,108,17.83852650467238,21.29126972333356,-2.7542663992009127,eodhd_ws,2025-11-26 14:36:36.006319+00:00
65979,QLD,2025-11-26 14:36:35+00:00,70.4600,70.4600,70.4400,70.4400,425550,188,17.891216552738584,21.277678796160167,-2.362226630572713,eodhd_ws,2025-11-26 14:36:37.003349+00:00
65980,QLD,2025-11-26 14:36:36+00:00,70.4413,70.4597,70.4400,70.4500,440800,170,17.930428554258103,21.26409654452862,-2.0600665322146288,eodhd_ws,2025-11-26 14:36:38.003481+00:00
65981,QLD,2025-11-26 14:36:37+00:00,70.4500,70.4500,70.4300,70.4400,406850,187,18.007396407667045,21.25052296290103,-1.8608493670683288,eodhd_ws,2025-11-26 14:36:39.004368+00:00
65982,QLD,2025-11-26 14:36:38+00:00,70.4400,70.4400,70.4200,70.4300,341800,151,18.031649554726624,21.236958045743044,-1.6584669685305267,eodhd_ws,2025-11-26 14:36:40.005482+00:00
65983,QLD,2025-11-26 14:36:39+00:00,70.4300,70.4500,70.4300,70.4500,353500,163,18.04976771062831,21.223401787523844,-1.4970104878616977,eodhd_ws,2025-11-26 14:36:41.003291+00:00
65984,QLD,2025-11-26 14:36:40+00:00,70.4500,70.4600,70.4500,70.4500,258350,116,18.056666709483675,21.209854182716143,-1.4103743477361546,eodhd_ws,2025-11-26 14:36:42.006020+00:00
65985,QLD,2025-11-26 14:36:41+00:00,70.4500,70.4698,70.4500,70.4506,409950,184,18.057847825980257,21.196315225796177,-1.3618833669990364,eodhd_ws,2025-11-26 14:36:43.004500+00:00
65986,QLD,2025-11-26 14:36:42+00:00,70.4500,70.4598,70.4300,70.4300,403750,169,18.041566337738843,21.18278491124371,-1.4298356782844177,eodhd_ws,2025-11-26 14:36:44.005403+00:00
65987,QLD,2025-11-26 14:36:43+00:00,70.4350,70.4398,70.4200,70.4300,480850,226,18.027518740472722,21.169263233542036,-1.4829212936201712,eodhd_ws,2025-11-26 14:36:45.007327+00:00
65988,QLD,2025-11-26 14:36:44+00:00,70.4300,70.4375,70.4300,70.4300,200300,97,18.014883398676957,21.155750187177958,-1.5266177664997027,eodhd_ws,2025-11-26 14:36:46.003501+00:00
65989,QLD,2025-11-26 14:36:45+00:00,70.4300,70.4400,70.4250,70.4300,437950,171,18.00994309640771,21.14224576664181,-1.51903985335292,eodhd_ws,2025-11-26 14:36:47.003800+00:00
65990,QLD,2025-11-26 14:36:46+00:00,70.4300,70.4400,70.4300,70.4400,155500,69,18.019120957790406,21.12874996642744,-1.4173667101584853,eodhd_ws,2025-11-26 14:36:48.005140+00:00
65991,QLD,2025-11-26 14:36:47+00:00,70.4400,70.4491,70.4300,70.4400,325050,132,18.035017347435577,21.115262781032204,-1.27092922300498,eodhd_ws,2025-11-26 14:36:49.004949+00:00
65992,QLD,2025-11-26 14:36:48+00:00,70.4400,70.4600,70.4400,70.4600,316900,138,18.041547949998254,21.101784204956978,-1.1869561443614576,eodhd_ws,2025-11-26 14:36:50.003767+00:00
65993,QLD,2025-11-26 14:36:49+00:00,70.4600,70.4600,70.4503,70.4600,142800,55,18.054368468402572,21.088314232706146,-1.0610761049134911,eodhd_ws,2025-11-26 14:36:51.003580+00:00
65994,QLD,2025-11-26 14:36:50+00:00,70.4600,70.4697,70.4600,70.4600,425000,181,18.063610116191875,21.074852858787605,-0.9590809978958679,eodhd_ws,2025-11-26 14:36:52.004492+00:00
65995,QLD,2025-11-26 14:36:51+00:00,70.4600,70.4688,70.4600,70.4600,254900,112,18.07994400463371,21.061400077712747,-0.8098300650590544,eodhd_ws,2025-11-26 14:36:53.003347+00:00
65996,QLD,2025-11-26 14:36:52+00:00,70.4600,70.4600,70.4500,70.4600,180100,76,18.10214793747917,21.047955883996476,-0.6214712649405166,eodhd_ws,2025-11-26 14:36:54.003140+00:00
65997,QLD,2025-11-26 14:36:53+00:00,70.4600,70.4798,70.4600,70.4797,370600,172,18.127519254754837,21.03452027215719,-0.41202231425154656,eodhd_ws,2025-11-26 14:36:55.003220+00:00
65998,QLD,2025-11-26 14:36:54+00:00,70.4798,70.4799,70.4502,70.4502,346800,148,18.143737062089606,21.021093236716798,-0.2636224923652432,eodhd_ws,2025-11-26 14:36:56.003933+00:00
65999,QLD,2025-11-26 14:36:55+00:00,70.4501,70.4600,70.4500,70.4600,323550,117,18.158380632483446,21.007674772200694,-0.12574329619132785,eodhd_ws,2025-11-26 14:36:57.003226+00:00
66000,QLD,2025-11-26 14:36:56+00:00,70.4600,70.4600,70.4500,70.4594,228050,81,18.163334446434135,20.994264873137773,-0.05248817266463789,eodhd_ws,2025-11-26 14:36:58.006028+00:00
66001,QLD,2025-11-26 14:36:57+00:00,70.4597,70.4695,70.4500,70.4600,384550,159,18.171651693684396,20.980863534060422,0.04316415956915641,eodhd_ws,2025-11-26 14:36:59.003334+00:00
66002,QLD,2025-11-26 14:36:58+00:00,70.4600,70.4694,70.4400,70.4694,376250,175,18.178698341671122,20.967470749504514,0.13032016648170786,eodhd_ws,2025-11-26 14:37:00.009879+00:00
66003,QLD,2025-11-26 14:36:59+00:00,70.4697,70.4800,70.4600,70.4800,394000,219,18.163566878814215,20.954086514009415,0.06959645392098177,eodhd_ws,2025-11-26 14:37:01.004115+00:00
66004,QLD,2025-11-26 14:37:00+00:00,70.4800,70.5000,70.4800,70.5000,383750,197,18.168233128500567,20.94071082211797,0.14083186083765215,eodhd_ws,2025-11-26 14:37:02.006425+00:00
66005,QLD,2025-11-26 14:37:01+00:00,70.5000,70.5100,70.4900,70.5000,216550,117,18.157992953491785,20.92734366837652,0.11266548867012172,eodhd_ws,2025-11-26 14:37:03.004536+00:00
66006,QLD,2025-11-26 14:37:02+00:00,70.5000,70.5100,70.5000,70.5100,136800,57,18.155756634916607,20.913985047334872,0.1378325612938585,eodhd_ws,2025-11-26 14:37:04.009142+00:00
66007,QLD,2025-11-26 14:37:03+00:00,70.5100,70.5175,70.5100,70.5100,155150,80,18.14561411587294,20.900634953546323,0.11026604903508681,eodhd_ws,2025-11-26 14:37:05.004141+00:00
66008,QLD,2025-11-26 14:37:04+00:00,70.5100,70.5100,70.4801,70.4801,310700,148,18.1364301594206,20.887293381567645,0.08906438862215982,eodhd_ws,2025-11-26 14:37:06.006597+00:00
66009,QLD,2025-11-26 14:37:05+00:00,70.4800,70.4894,70.4600,70.4691,247500,122,18.134144955065644,20.87396032595908,0.11382885974816122,eodhd_ws,2025-11-26 14:37:07.006680+00:00
66010,QLD,2025-11-26 14:37:06+00:00,70.4698,70.4700,70.4600,70.4625,225850,105,18.15667612253413,20.86063578128434,0.30401027689562077,eodhd_ws,2025-11-26 14:37:08.003791+00:00
66011,QLD,2025-11-26 14:37:07+00:00,70.4606,70.4606,70.4500,70.4500,139750,83,18.173437265868067,20.84731974211062,0.455699349976371,eodhd_ws,2025-11-26 14:37:09.003392+00:00
66012,QLD,2025-11-26 14:37:08+00:00,70.4598,70.4600,70.4400,70.4400,323800,164,18.173437265868067,20.84731974211062,0.455699349976371,eodhd_ws,2025-11-26 14:37:10.006116+00:00
66013,QLD,2025-11-26 14:37:09+00:00,70.4400,70.4400,70.4400,70.4400,136500,78,18.18571997113742,20.834012203008573,0.5775066690781887,eodhd_ws,2025-11-26 14:37:11.003621+00:00
66014,QLD,2025-11-26 14:37:10+00:00,70.4400,70.4400,70.4300,70.4300,335400,157,18.207135460182286,20.82071315855232,0.760173729412742,eodhd_ws,2025-11-26 14:37:12.006406+00:00
66015,QLD,2025-11-26 14:37:11+00:00,70.4300,70.4300,70.4300,70.4300,208150,106,18.22306206054589,20.807422603319445,0.9062227308687025,eodhd_ws,2025-11-26 14:37:13.004001+00:00
66016,QLD,2025-11-26 14:37:12+00:00,70.4300,70.4300,70.4200,70.4300,201750,83,18.234227380510234,20.794140531890992,1.0205044115830297,eodhd_ws,2025-11-26 14:37:14.005909+00:00
66017,QLD,2025-11-26 14:37:13+00:00,70.4250,70.4300,70.4101,70.4200,537800,239,18.26153235861286,20.78086693885147,1.2423583780524283,eodhd_ws,2025-11-26 14:37:15.003883+00:00
66018,QLD,2025-11-26 14:37:14+00:00,70.4200,70.4350,70.4200,70.4200,439400,193,18.282185530561,20.767601818788837,1.4198415512279472,eodhd_ws,2025-11-26 14:37:16.004589+00:00
66019,QLD,2025-11-26 14:37:15+00:00,70.4200,70.4300,70.4200,70.4300,230250,103,18.2767527188413,20.75434516629451,1.4233927639129078,eodhd_ws,2025-11-26 14:37:17.006533+00:00
66020,QLD,2025-11-26 14:37:16+00:00,70.4300,70.4400,70.4300,70.4350,352200,174,18.268022517348584,20.74109697596336,1.4049359916215942,eodhd_ws,2025-11-26 14:37:18.003981+00:00
66021,QLD,2025-11-26 14:37:17+00:00,70.4375,70.4388,70.4300,70.4388,298700,134,18.25824705153107,20.727857242393704,1.3794854202138098,eodhd_ws,2025-11-26 14:37:19.003458+00:00
66022,QLD,2025-11-26 14:37:18+00:00,70.4394,70.4550,70.4303,70.4475,375700,170,18.24042289234064,20.71462596018731,1.3003515388967672,eodhd_ws,2025-11-26 14:37:20.010768+00:00
66023,QLD,2025-11-26 14:37:19+00:00,70.4494,70.4500,70.4213,70.4225,630050,258,18.21800677608297,20.70140312394939,1.1905792725593947,eodhd_ws,2025-11-26 14:37:21.003827+00:00
66024,QLD,2025-11-26 14:37:20+00:00,70.4212,70.4300,70.4200,70.4200,177150,79,18.189116124513962,20.688188728288605,1.0376181157483826,eodhd_ws,2025-11-26 14:37:22.003103+00:00
66025,QLD,2025-11-26 14:37:21+00:00,70.4200,70.4200,70.4100,70.4105,351200,169,18.16085841004135,20.67498276781705,0.8888512340122885,eodhd_ws,2025-11-26 14:37:23.003430+00:00
66026,QLD,2025-11-26 14:37:22+00:00,70.4103,70.4197,70.4100,70.4100,298150,147,18.128253984220926,20.66178523715026,0.7110809872098308,eodhd_ws,2025-11-26 14:37:24.003914+00:00
66027,QLD,2025-11-26 14:37:23+00:00,70.4100,70.4400,70.4100,70.4392,328150,148,18.100667126678886,20.64859613090721,0.5667359223253945,eodhd_ws,2025-11-26 14:37:25.003995+00:00
66028,QLD,2025-11-26 14:37:24+00:00,70.4398,70.4400,70.4200,70.4208,294850,135,18.065155649909187,20.63541544371032,0.3695348054514081,eodhd_ws,2025-11-26 14:37:26.003336+00:00
66029,QLD,2025-11-26 14:37:25+00:00,70.4204,70.4400,70.4201,70.4400,316350,145,18.059958940525,20.622243170185417,0.3744068967981802,eodhd_ws,2025-11-26 14:37:27.003153+00:00
66030,QLD,2025-11-26 14:37:26+00:00,70.4400,70.4600,70.4400,70.4600,242550,122,29.292802994270414,45.60907930496178,0.29952551743854416,eodhd_ws,2025-11-26 14:37:28.004154+00:00
66031,QLD,2025-11-26 14:37:27+00:00,70.4600,70.4694,70.4600,70.4606,269550,120,29.27588921265439,45.579965509338784,0.2741083602007277,eodhd_ws,2025-11-26 14:37:29.003539+00:00
66032,QLD,2025-11-26 14:37:28+00:00,70.4603,70.4700,70.4600,70.4694,248350,90,29.25457311675582,45.55087029802199,0.21928668816058217,eodhd_ws,2025-11-26 14:37:30.008822+00:00
66033,QLD,2025-11-26 14:37:29+00:00,70.4697,70.4699,70.4506,70.4597,313200,133,29.228907423231725,45.52179365914842,0.13541198128735082,eodhd_ws,2025-11-26 14:37:31.004795+00:00
66034,QLD,2025-11-26 14:37:30+00:00,70.4599,70.4688,70.4300,70.4300,498750,219,29.192614558530465,45.492735580862664,-0.019366215197138936,eodhd_ws,2025-11-26 14:37:32.004988+00:00
66035,QLD,2025-11-26 14:37:31+00:00,70.4300,70.4400,70.4203,70.4203,210550,79,29.08863649398093,45.46369605131688,-0.2708121210938911,eodhd_ws,2025-11-26 14:37:33.003953+00:00
66036,QLD,2025-11-26 14:37:32+00:00,70.4202,70.4298,70.4000,70.4000,660200,269,29.06455247475279,45.43467505867079,-0.3443092713432028,eodhd_ws,2025-11-26 14:37:34.004586+00:00
66037,QLD,2025-11-26 14:37:33+00:00,70.4000,70.4100,70.4000,70.4000,496400,201,29.029792633689407,45.40567259109167,-0.4890341423617717,eodhd_ws,2025-11-26 14:37:35.005188+00:00
66038,QLD,2025-11-26 14:37:34+00:00,70.4000,70.4000,70.4000,70.4000,313500,151,28.999510511184674,45.37668863675436,-0.6039630960480248,eodhd_ws,2025-11-26 14:37:36.005083+00:00
66039,QLD,2025-11-26 14:37:35+00:00,70.4000,70.4100,70.4000,70.4000,274450,136,28.978991978636277,45.34772318384123,-0.6538569542979952,eodhd_ws,2025-11-26 14:37:37.005244+00:00
66040,QLD,2025-11-26 14:37:36+00:00,70.4000,70.4100,70.4000,70.4100,566000,210,28.97338471857204,45.31877622054221,-0.6043977981625288,eodhd_ws,2025-11-26 14:37:38.006744+00:00
66041,QLD,2025-11-26 14:37:37+00:00,70.4050,70.4100,70.4001,70.4100,605700,207,28.96412948865107,45.28984773505477,-0.5793138745066402,eodhd_ws,2025-11-26 14:37:39.004415+00:00
66042,QLD,2025-11-26 14:37:38+00:00,70.4100,70.4300,70.4100,70.4200,522300,209,28.955724378381294,45.26093771558389,-0.5486178845591632,eodhd_ws,2025-11-26 14:37:40.007431+00:00
